TF_name,cell_line,TF_cell_line,odds_ratio,overlap_bp_NFR,overlap_bp_NDR,p_value
JUNB,K562,JUNB_K562,2.07586751474423,14149,1545,2.1546291632322e-198
SRF,K562,SRF_K562,2.05960949227528,3172,349,2.74364070887274e-45
RXRB,HepG2,RXRB_HepG2,2.02899954719224,14741,396,4.68768564658838e-55
FOXA3,HepG2,FOXA3_HepG2,2.0067210611474,17892,486,7.6548934618419e-65
JUND,K562,JUND_K562,1.9848602712853,24827,2836,1.83930563383977e-313
MEF2A,HepG2,MEF2A_HepG2,1.93803395026839,3236,91,3.04069795002357e-12
RARA,HepG2,RARA_HepG2,1.9378657963624,21046,592,3.71758698872008e-70
CEBPG,HepG2,CEBPG_HepG2,1.92452721301806,11405,323,2.79681650698857e-38
MAFK,K562,MAFK_K562,1.91264895774147,11620,1377,1.84363308195538e-135
FOS,K562,FOS_K562,1.91100154499308,3525,418,2.16337169272351e-42
FOSL1,K562,FOSL1_K562,1.90085002863631,32063,3825,0
PBX2,K562,PBX2_K562,1.88202241132478,5614,676,6.32593336758349e-64
NR4A1,K562,NR4A1_K562,1.87115834111459,2213,268,5.82112861926985e-26
NFIC,HepG2,NFIC_HepG2,1.86175276999086,2972,87,1.90999453112744e-10
NR5A1,HepG2,NR5A1_HepG2,1.806011422448,19714,595,3.02323908197188e-55
NFIL3,HepG2,NFIL3_HepG2,1.79954666695397,11853,359,1.18642712159673e-33
FOS,MCF-7,FOS_MCF-7,1.77738338769467,180578,937,8.0658331422287e-84
NFATC3,K562,NFATC3_K562,1.76217235434853,1532,197,6.03571941156503e-16
FOSL2,MCF-7,FOSL2_MCF-7,1.76164917266407,94389,494,1.11153240241302e-43
NR2F2,K562,NR2F2_K562,1.7519269816607,3479,450,1.94126579113051e-33
ONECUT1,HepG2,ONECUT1_HepG2,1.71570677474128,24110,766,4.4068485008934e-58
CEBPB,HepG2,CEBPB_HepG2,1.68012356827254,14118,458,1.06234340344125e-32
FOXO4,K562,FOXO4_K562,1.6616635857276,44,6,0.158919676221888
PBX2,HepG2,PBX2_HepG2,1.65538286567774,729,24,0.00599606167168667
TEF,HepG2,TEF_HepG2,1.61680569059554,2670,90,8.84977941327355e-07
NR2F1,HepG2,NR2F1_HepG2,1.61085500064096,19978,676,1.06959314376759e-39
PRDM1,HeLa-S3,PRDM1_HeLa-S3,1.59437362677699,8680,45,0.00049971307295477
HNF1B,HepG2,HNF1B_HepG2,1.55617697867182,6967,244,2.13977006242557e-13
HMBOX1,K562,HMBOX1_K562,1.53768625548679,2029,299,1.59338366612798e-13
RBPJ,K562,RBPJ_K562,1.47284246856767,234,36,0.0152625763728083
NFIX,K562,NFIX_K562,1.47020873662398,279,43,0.00889068610789535
FOSL2,HepG2,FOSL2_HepG2,1.45674813019758,48179,1803,2.43842162038663e-62
JUND,HepG2,JUND_HepG2,1.44665075056358,46068,1736,7.8590656030078e-58
ATF4,K562,ATF4_K562,1.44367244549739,9288,1458,1.90596338559819e-42
BCL6,K562,BCL6_K562,1.43004266168384,284,45,0.0127380196277331
TCF7L2,MCF-7,TCF7L2_MCF-7,1.42332431844113,20692,134,9.77692272140396e-06
ESRRA,HepG2,ESRRA_HepG2,1.41440859519699,10744,414,1.67962895935006e-13
ZNF274,K562,ZNF274_K562,1.4124166964691,187,30,0.0431233378008248
HLF,HepG2,HLF_HepG2,1.40842479719132,31678,1226,1.38941923952495e-35
MAFF,HeLa-S3,MAFF_HeLa-S3,1.37512427642617,24954,150,2.52305670245868e-05
FOXK2,K562,FOXK2_K562,1.36050367899148,4653,775,1.15782149663277e-16
TEAD1,HepG2,TEAD1_HepG2,1.35841353560259,15054,604,5.94629728678803e-15
CEBPG,MCF-7,CEBPG_MCF-7,1.3503642969875,18606,127,0.000239010676705692
IKZF1,K562,IKZF1_K562,1.3483092206772,17520,2945,1.19323768240333e-54
TCF7L2,K562,TCF7L2_K562,1.34364653011397,338,57,0.0200814832813867
IRF1,K562,IRF1_K562,1.31604515168824,15760,2714,1.38334821289106e-42
TCF7,K562,TCF7_K562,1.31392221831867,835,144,0.00106863378527861
CUX1,K562,CUX1_K562,1.30044325226571,792,138,0.00197649638453839
CEBPG,K562,CEBPG_K562,1.28663093660381,4707,829,3.30110176524585e-12
ZNF652,HepG2,ZNF652_HepG2,1.28424397691786,6598,280,1.19891532460722e-05
MAFG,HepG2,MAFG_HepG2,1.27753764714395,2813,120,0.0037763138659422
CEBPB,K562,CEBPB_K562,1.25754426549824,7919,1427,1.64542408947715e-16
MAFF,HepG2,MAFF_HepG2,1.25289683615799,13908,605,1.10555421121549e-08
FOS,HeLa-S3,FOS_HeLa-S3,1.24725184404129,48284,320,2.54423109047257e-05
JUN,HeLa-S3,JUN_HeLa-S3,1.21315631564664,22162,151,0.00838586952789875
FOXK2,HepG2,FOXK2_HepG2,1.1989661471078,3058,139,0.0179985781740479
BCL6,HepG2,BCL6_HepG2,1.16855967216839,12093,564,0.000118648756425839
NFIA,HepG2,NFIA_HepG2,1.15350821358439,4339,205,0.0229239285383244
GFI1,HepG2,GFI1_HepG2,1.13976550137766,7257,347,0.00834126061831262
PPARG,HepG2,PPARG_HepG2,1.13487833506998,8392,403,0.00626573966452241
CEBPB,MCF-7,CEBPB_MCF-7,1.11961085881398,27088,223,0.0476388958679441
IRF2,K562,IRF2_K562,1.1144142142678,2823,574,0.00897369767962097
MEIS2,K562,MEIS2_K562,1.11186466353767,3582,730,0.00443202828472244
ZNF24,K562,ZNF24_K562,1.10351327321361,16966,3484,4.6590172555755e-08
PITX1,HepG2,PITX1_HepG2,1.09068638525495,4543,227,0.105697616922349
FOXK1,HepG2,FOXK1_HepG2,1.08424132984799,6625,333,0.0775318588171203
NR2F1,K562,NR2F1_K562,1.08356690792956,12624,2640,8.19488070265578e-05
CUX1,MCF-7,CUX1_MCF-7,1.08094082098734,4222,36,0.358733321556248
TEAD4,MCF-7,TEAD4_MCF-7,1.06968445160248,10329,89,0.284277856343803
SRF,MCF-7,SRF_MCF-7,1.06230459441599,10373,90,0.305989848259365
TEAD4,K562,TEAD4_K562,1.06195502282122,3993,852,0.0570115706977716
MEF2D,HepG2,MEF2D_HepG2,1.0523701703365,4731,245,0.228777439893367
NFE2L2,HeLa-S3,NFE2L2_HeLa-S3,1.05065172778218,11440,90,0.344135552105737
MAFK,MCF-7,MAFK_MCF-7,1.04793902162204,17623,155,0.297412345638181
JUND,MCF-7,JUND_MCF-7,1.03016415692127,47166,422,0.281501872423751
TEAD4,HepG2,TEAD4_HepG2,1.01172329155282,12828,691,0.392190257806555
TBX18,K562,TBX18_K562,1.01051988593422,553,124,0.48189294924313
ISL2,HepG2,ISL2_HepG2,1.0064411726597,1422,77,0.508346405331356
ESRRA,K562,ESRRA_K562,0.992883483506636,6472,1477,0.604458431802597
SMAD3,K562,SMAD3_K562,0.986334042291589,222,51,0.572397068833663
MITF,K562,MITF_K562,0.972276633867744,19404,4522,0.956071696688965
ATF2,K562,ATF2_K562,0.971340979902017,11373,2653,0.91265371876901
NFIB,HepG2,NFIB_HepG2,0.957852869120275,3814,217,0.744962349532574
NFE2L2,HepG2,NFE2L2_HepG2,0.955722689366387,4507,257,0.771371204954287
NFE2,HepG2,NFE2_HepG2,0.937104692718404,2201,128,0.778552066775852
RELA,K562,RELA_K562,0.935510817332491,706,171,0.796366020476783
ZNF24,HepG2,ZNF24_HepG2,0.93195456508057,9987,584,0.952139545679751
SPI1,K562,SPI1_K562,0.923496632917444,17555,4307,0.999998348598445
USF1,K562,USF1_K562,0.918147181275458,8931,2204,0.999823709387883
SIX1,HepG2,SIX1_HepG2,0.914514296320386,2450,146,0.862450271136268
ZKSCAN1,HeLa-S3,ZKSCAN1_HeLa-S3,0.909518935239826,2971,27,0.730272945227619
MAFK,HepG2,MAFK_HepG2,0.901199786884401,21300,1288,0.999833734340797
ZEB1,HepG2,ZEB1_HepG2,0.890657351795074,6047,370,0.984657093234285
TEAD1,K562,TEAD1_K562,0.882018928571629,1740,447,0.99111710986022
ZBTB12,K562,ZBTB12_K562,0.870815017341778,392,102,0.902449904465068
TCF7L2,HeLa-S3,TCF7L2_HeLa-S3,0.867908058820226,21631,206,0.978594189923283
ZNF384,K562,ZNF384_K562,0.8654557611669,71449,18696,1
ATF4,HepG2,ATF4_HepG2,0.844218481085196,852,55,0.89982221795703
ESRRB,K562,ESRRB_K562,0.83838376396005,37,10,0.759350892764749
FOSL1,HepG2,FOSL1_HepG2,0.836329115899529,11725,764,0.999998624286086
NFIC,K562,NFIC_K562,0.833651722547784,3510,954,0.999999562444779
USF2,K562,USF2_K562,0.831693341113497,11020,3002,1
ATF3,K562,ATF3_K562,0.819483440423417,7874,2177,1
ZNF460,HepG2,ZNF460_HepG2,0.817375792427741,42484,2832,1
PKNOX1,K562,PKNOX1_K562,0.815277847341238,12253,3405,1
SRF,HepG2,SRF_HepG2,0.810734169161251,4225,284,0.999612605942445
NR2C1,K562,NR2C1_K562,0.808450895906979,4585,1285,0.99999999998199
TFAP4,HepG2,TFAP4_HepG2,0.805830179055835,28764,1945,1
IRF1,HepG2,IRF1_HepG2,0.804576193707562,2436,165,0.9962490270953
NR2F2,MCF-7,NR2F2_MCF-7,0.798870102800438,20456,236,0.999601717251719
ZBTB26,HepG2,ZBTB26_HepG2,0.797671626296959,6982,477,0.999998382234727
MIXL1,HepG2,MIXL1_HepG2,0.795725010277366,2380,163,0.99732795673143
MAFK,HeLa-S3,MAFK_HeLa-S3,0.794980372798815,31260,325,0.999968932360126
ZKSCAN1,K562,ZKSCAN1_K562,0.780463204807646,1302,378,0.999985470805725
RREB1,HepG2,RREB1_HepG2,0.764232326339119,18050,1287,1
HOXA5,HepG2,HOXA5_HepG2,0.757075639206626,514,37,0.954197856812839
TBX2,HepG2,TBX2_HepG2,0.752965650057981,7254,525,0.999999999316604
ZNF384,HepG2,ZNF384_HepG2,0.752211984101062,139698,10111,1
ATF2,HepG2,ATF2_HepG2,0.750142448374236,19521,1418,1
DLX6,HepG2,DLX6_HepG2,0.746616880743565,685,50,0.97795437470187
NFE2L1,HepG2,NFE2L1_HepG2,0.742982891071125,818,60,0.986807167022237
SREBF2,K562,SREBF2_K562,0.741566804512022,108,33,0.943613903083737
MGA,K562,MGA_K562,0.721664825029222,2341,735,0.999999999999972
ZNF317,HepG2,ZNF317_HepG2,0.705437206995021,6123,473,0.999999999998656
NR3C1,K562,NR3C1_K562,0.697198436788809,160,52,0.988925053621499
JUN,K562,JUN_K562,0.68573761792216,3868,1278,1
ETV1,K562,ETV1_K562,0.682359889024355,10401,3453,1
HEY1,K562,HEY1_K562,0.679769552912301,81,27,0.965449834541378
TBX3,HepG2,TBX3_HepG2,0.678218185534339,2041,164,0.999997752610968
TFE3,K562,TFE3_K562,0.677051033072322,2785,932,1
ZKSCAN1,HepG2,ZKSCAN1_HepG2,0.671037980450689,2475,201,0.999999897749659
MXI1,K562,MXI1_K562,0.669171960198022,632,214,0.9999996376111
RREB1,K562,RREB1_K562,0.660763005454361,4363,1496,1
ESR1,MCF-7,ESR1_MCF-7,0.645009862581315,37096,530,1
CLOCK,K562,CLOCK_K562,0.634450477789005,126,45,0.995733920892256
MEIS2,HepG2,MEIS2_HepG2,0.630832489336548,2674,231,0.999999999893651
HSF2,HepG2,HSF2_HepG2,0.626552195682136,4622,402,1
JUN,HepG2,JUN_HepG2,0.609553313649405,10851,970,1
NFIB,MCF-7,NFIB_MCF-7,0.601523132388467,139961,2143,1
ZKSCAN5,HepG2,ZKSCAN5_HepG2,0.589901488996723,6322,584,1
TEAD2,K562,TEAD2_K562,0.587904584241327,1370,528,1
GABPA,K562,GABPA_K562,0.586064761976584,14023,5419,1
MEIS1,HepG2,MEIS1_HepG2,0.585088076553813,773,72,0.999981952081678
USF1,HepG2,USF1_HepG2,0.583733543721453,25181,2350,1
TFCP2,K562,TFCP2_K562,0.567509154788675,273,109,0.999999392979276
ZNF282,K562,ZNF282_K562,0.55143317563241,881,362,1
SMAD3,HepG2,SMAD3_HepG2,0.54548220858727,1061,106,0.999999986345922
RFX7,K562,RFX7_K562,0.543816138036044,24,10,0.962517285590331
ETV6,K562,ETV6_K562,0.538225397590519,1297,546,1
ATF7,HepG2,ATF7_HepG2,0.537901890814232,15471,1567,1
RFX1,K562,RFX1_K562,0.520095308924145,6709,2922,1
ELF3,HepG2,ELF3_HepG2,0.509268850128039,25740,2753,1
CREB1,HepG2,CREB1_HepG2,0.50850274079324,13440,1440,1
IRF2,HepG2,IRF2_HepG2,0.505355243967647,5685,613,1
MNT,K562,MNT_K562,0.498761272124864,6011,2730,1
TP53,HepG2,TP53_HepG2,0.492119646903262,2655,294,1
ETV4,HepG2,ETV4_HepG2,0.490069481587893,9687,1077,1
TCF3,K562,TCF3_K562,0.489150498172999,3040,1408,1
CREB3,K562,CREB3_K562,0.485536959171419,525,245,1
USF2,HeLa-S3,USF2_HeLa-S3,0.481815899963938,36675,629,1
BHLHE40,K562,BHLHE40_K562,0.472411609034733,4396,2108,1
MXI1,HepG2,MXI1_HepG2,0.466380589690835,2131,249,1
ESRRA,MCF-7,ESRRA_MCF-7,0.462591701970234,16063,320,1
MAX,K562,MAX_K562,0.45279263679849,7167,3585,1
ELF1,K562,ELF1_K562,0.451089977293053,13734,6893,1
ATF7,K562,ATF7_K562,0.448215075615371,5305,2681,1
SREBF1,K562,SREBF1_K562,0.441167484560988,294,151,0.999999999999997
E2F3,K562,E2F3_K562,0.438071260900837,116,60,0.999999739979847
ZSCAN29,K562,ZSCAN29_K562,0.437672974625753,1018,527,1
MAX,HepG2,MAX_HepG2,0.427329070461286,15462,1971,1
IRF5,HepG2,IRF5_HepG2,0.411879877353138,718,95,0.999999999999897
ZSCAN29,HepG2,ZSCAN29_HepG2,0.400244916632254,1939,264,1
TGIF2,HepG2,TGIF2_HepG2,0.399646139098162,3381,461,1
MNT,HepG2,MNT_HepG2,0.398840359836592,7679,1049,1
NR2C2,HepG2,NR2C2_HepG2,0.393333837043129,26338,3646,1
SREBF1,MCF-7,SREBF1_MCF-7,0.390996675154271,9546,225,1
NRL,HepG2,NRL_HepG2,0.389771647817439,1080,151,1
CREB1,K562,CREB1_K562,0.383237275690843,2370,1401,1
MYBL2,K562,MYBL2_K562,0.382365208243677,189,112,0.999999999999993
PKNOX1,MCF-7,PKNOX1_MCF-7,0.381560742553288,40964,989,1
ZKSCAN1,MCF-7,ZKSCAN1_MCF-7,0.379727406830151,1854,45,0.999999993232876
RELA,HepG2,RELA_HepG2,0.377358435480662,1378,199,1
RBPJ,HepG2,RBPJ_HepG2,0.370290833533108,5362,789,1
USF2,HepG2,USF2_HepG2,0.367884112979278,10143,1502,1
REST,HeLa-S3,REST_HeLa-S3,0.365323499871224,18744,424,1
NFATC3,HepG2,NFATC3_HepG2,0.365247248629354,315,47,0.999999996874943
NEUROD1,K562,NEUROD1_K562,0.365049938636134,1007,625,1
NR2C2,K562,NR2C2_K562,0.365025122409202,14060,8717,1
RFX1,MCF-7,RFX1_MCF-7,0.362549838746115,41247,1048,1
MTF1,HepG2,MTF1_HepG2,0.355661530133827,620,95,1
SNAI1,HepG2,SNAI1_HepG2,0.353579125304983,3491,538,1
CREB1,MCF-7,CREB1_MCF-7,0.350368993805463,37426,984,1
ZNF24,MCF-7,ZNF24_MCF-7,0.349247492097964,28393,749,1
NKX3-1,HepG2,NKX3-1_HepG2,0.347421672941986,153,24,0.999994638794651
MNX1,HepG2,MNX1_HepG2,0.346275442580377,915,144,1
ZBTB7B,HepG2,ZBTB7B_HepG2,0.339163442549013,6580,1057,1
ATF7,MCF-7,ATF7_MCF-7,0.333027544210603,30872,854,1
GABPA,HepG2,GABPA_HepG2,0.330577129333722,17629,2904,1
ZNF274,HepG2,ZNF274_HepG2,0.330348211566908,2528,417,1
REST,HepG2,REST_HepG2,0.330305142270135,6675,1101,1
HSF1,MCF-7,HSF1_MCF-7,0.324633114612128,1268,36,0.999999996421738
SMAD5,K562,SMAD5_K562,0.320094560400201,267,189,1
CREB3L1,K562,CREB3L1_K562,0.319045520732631,1066,757,1
RFX5,HeLa-S3,RFX5_HeLa-S3,0.308781102034324,6725,180,1
KLF6,K562,KLF6_K562,0.307999861720419,609,448,1
MYC,K562,MYC_K562,0.30702129247106,6126,4518,1
ZNF263,HepG2,ZNF263_HepG2,0.306703304306435,30876,5478,1
BHLHE40,HepG2,BHLHE40_HepG2,0.30219777629049,7966,1436,1
ISX,HepG2,ISX_HepG2,0.295843768930014,114,21,0.999998212198224
HES1,K562,HES1_K562,0.295074366185423,560,430,1
MXI1,HeLa-S3,MXI1_HeLa-S3,0.293444458218713,4154,117,1
CLOCK,MCF-7,CLOCK_MCF-7,0.292686048146435,4065,128,1
ELF1,HepG2,ELF1_HepG2,0.290953486386698,20930,3916,1
ELF4,K562,ELF4_K562,0.281659347493237,3925,3156,1
ATF3,HepG2,ATF3_HepG2,0.280669666421609,2663,517,1
MLX,K562,MLX_K562,0.279901061860399,126,102,1
NFYB,K562,NFYB_K562,0.279442875870031,3035,2460,1
ZNF263,K562,ZNF263_K562,0.27590673517074,2642,2169,1
ZNF143,K562,ZNF143_K562,0.272478441201855,2401,1996,1
MYBL2,HepG2,MYBL2_HepG2,0.264162019599565,1304,269,1
E2F8,K562,E2F8_K562,0.26347417091364,614,528,1
CREM,K562,CREM_K562,0.261328985617456,5136,4450,1
MAX,HeLa-S3,MAX_HeLa-S3,0.260322187207163,14586,463,1
REST,K562,REST_K562,0.255837826124509,9596,8487,1
KLF16,K562,KLF16_K562,0.252643676146143,3158,2831,1
TEAD2,HepG2,TEAD2_HepG2,0.252477788336714,366,79,1
CTCF,MCF-7,CTCF_MCF-7,0.249384954497198,263993,9696,1
ZBED1,K562,ZBED1_K562,0.238786030040698,137,130,1
NFYA,K562,NFYA_K562,0.238375692977957,1570,1492,1
SOX18,HepG2,SOX18_HepG2,0.23800750268417,214,49,0.999999999999998
VEZF1,K562,VEZF1_K562,0.231623900976903,8109,7922,1
ZNF740,K562,ZNF740_K562,0.228646875182444,14292,14129,1
REST,MCF-7,REST_MCF-7,0.22815426708591,14883,601,1
MYC,HepG2,MYC_HepG2,0.22653338585942,9713,2335,1
JUN,MCF-7,JUN_MCF-7,0.225589718525457,3941,161,1
CTCF,HepG2,CTCF_HepG2,0.221973286902764,86526,21104,1
MYC,HeLa-S3,MYC_HeLa-S3,0.220042714556806,7695,289,1
CTCF,HeLa-S3,CTCF_HeLa-S3,0.218106573486521,244260,9204,1
TFE3,HepG2,TFE3_HepG2,0.214234202002439,2422,616,1
NR2C2,HeLa-S3,NR2C2_HeLa-S3,0.213414380880544,2892,112,1
E2F1,HeLa-S3,E2F1_HeLa-S3,0.208776511270661,1945,77,1
RFX1,HepG2,RFX1_HepG2,0.203038346237138,4163,1117,1
THAP11,HepG2,THAP11_HepG2,0.202660117107086,13220,3551,1
ZBTB7B,MCF-7,ZBTB7B_MCF-7,0.199143506332244,2204,102,1
CTCF,K562,CTCF_K562,0.198887514310649,34450,38975,1
ZNF148,K562,ZNF148_K562,0.196948411345624,20684,23696,1
EGR1,K562,EGR1_K562,0.194595858313487,30825,35663,1
ATF6,HepG2,ATF6_HepG2,0.192201727831901,328,93,1
MLX,HepG2,MLX_HepG2,0.192110419088651,2186,620,1
ZNF740,HepG2,ZNF740_HepG2,0.189795993701323,22524,6454,1
XBP1,HepG2,XBP1_HepG2,0.188641660120347,270,78,1
NFKB2,HepG2,NFKB2_HepG2,0.188149334284068,3609,1045,1
E2F7,K562,E2F7_K562,0.1855710168364,181,221,1
MNT,MCF-7,MNT_MCF-7,0.183327335559562,15961,802,1
RFX3,HepG2,RFX3_HepG2,0.179876941025961,4253,1288,1
KLF13,K562,KLF13_K562,0.178618052733874,1376,1745,1
YY1,K562,YY1_K562,0.175930758884072,1534,1975,1
ZNF143,HepG2,ZNF143_HepG2,0.175709511640384,4361,1352,1
ERF,K562,ERF_K562,0.168938182423008,255,342,1
TCF3,HepG2,TCF3_HepG2,0.168244231858425,988,320,1
ETV5,K562,ETV5_K562,0.165873621941604,2127,2904,1
MSX2,MCF-7,MSX2_MCF-7,0.161950932287653,492,28,0.999999999999972
ZBTB7A,HepG2,ZBTB7A_HepG2,0.160199833473784,2067,703,1
NFYC,HepG2,NFYC_HepG2,0.158627827406078,5735,1969,1
ATF6,K562,ATF6_K562,0.151054611165594,130,195,1
ZBTB7A,K562,ZBTB7A_K562,0.150086677811197,2418,3648,1
CREM,HepG2,CREM_HepG2,0.145310500320504,5582,2092,1
MAZ,K562,MAZ_K562,0.141690109779262,18458,29352,1
SPDEF,MCF-7,SPDEF_MCF-7,0.138166361208779,5728,382,1
ELF1,MCF-7,ELF1_MCF-7,0.136705098954975,36315,2444,1
KLF16,HepG2,KLF16_HepG2,0.131466060962242,16891,6985,1
GABPA,HeLa-S3,GABPA_HeLa-S3,0.130803274234564,7361,465,1
ZBTB33,K562,ZBTB33_K562,0.130772908634265,1168,2023,1
HES1,MCF-7,HES1_MCF-7,0.12944196701994,632,45,1
KLF4,MCF-7,KLF4_MCF-7,0.128431833007453,39000,2793,1
EGR1,HepG2,EGR1_HepG2,0.128404626543454,49356,20796,1
OVOL1,MCF-7,OVOL1_MCF-7,0.128389717414285,3720,267,1
RFX5,MCF-7,RFX5_MCF-7,0.127996895562987,5362,386,1
PRDM4,HepG2,PRDM4_HepG2,0.127677579974859,164,70,1
ETV5,HepG2,ETV5_HepG2,0.127393739841361,5348,2286,1
ETS2,K562,ETS2_K562,0.125494567589225,36,65,1
E2F6,K562,E2F6_K562,0.12544657605289,6648,11980,1
HINFP,K562,HINFP_K562,0.125361604098704,415,750,1
RFX5,K562,RFX5_K562,0.123740167512967,148,271,1
KLF9,HepG2,KLF9_HepG2,0.120892098792378,7171,3229,1
NFYB,HeLa-S3,NFYB_HeLa-S3,0.120652474857735,9317,638,1
KLF13,HepG2,KLF13_HepG2,0.120443736379074,977,442,1
NFYA,HeLa-S3,NFYA_HeLa-S3,0.120329946966859,5315,365,1
TFDP1,K562,TFDP1_K562,0.115980293310258,2690,5250,1
NFYA,HepG2,NFYA_HepG2,0.114496367709682,3904,1857,1
ERF,HepG2,ERF_HepG2,0.114034996755533,2378,1136,1
ELK3,K562,ELK3_K562,0.113294740541648,9,18,0.999999994483961
E2F1,K562,E2F1_K562,0.112727510732149,627,1260,1
MYC,MCF-7,MYC_MCF-7,0.110162985656076,25140,2100,1
NR3C1,HepG2,NR3C1_HepG2,0.10899509591361,32,16,0.999999999879084
CREB3,HepG2,CREB3_HepG2,0.108770503545071,505,253,1
E2F8,MCF-7,E2F8_MCF-7,0.10850628556395,259,22,0.999999999999996
MAX,MCF-7,MAX_MCF-7,0.106420653598696,12168,1053,1
RFX5,HepG2,RFX5_HepG2,0.103434382225833,1515,798,1
MAZ,HepG2,MAZ_HepG2,0.101713231037207,29002,15453,1
SREBF2,HeLa-S3,SREBF2_HeLa-S3,0.100104158207293,218,18,0.999999999999799
KLF6,HepG2,KLF6_HepG2,0.0965762431340279,5537,3121,1
ELF2,K562,ELF2_K562,0.0951705728610004,837,1992,1
NFYB,HepG2,NFYB_HepG2,0.0933141580359385,4571,2667,1
ZBTB33,MCF-7,ZBTB33_MCF-7,0.092658780577335,563,56,1
NRF1,K562,NRF1_K562,0.0924273279556969,7333,17912,1
E2F1,MCF-7,E2F1_MCF-7,0.0920488228647685,5915,592,1
KLF11,HepG2,KLF11_HepG2,0.0902206457618332,3451,2083,1
GABPA,MCF-7,GABPA_MCF-7,0.0881775600342389,14396,1503,1
HINFP,HepG2,HINFP_HepG2,0.0875630278608285,2561,1593,1
CTCFL,K562,CTCFL_K562,0.0874639200266289,2019,5225,1
ETS1,K562,ETS1_K562,0.081715531912737,544,1508,1
LBX2,HepG2,LBX2_HepG2,0.0756909667555488,25,18,0.999999999999914
MAZ,HeLa-S3,MAZ_HeLa-S3,0.0751945180554611,17090,1876,1
THAP1,K562,THAP1_K562,0.0730179830395395,136,422,1
ZBTB33,HepG2,ZBTB33_HepG2,0.0725083682730625,2571,1931,1
ZNF143,HeLa-S3,ZNF143_HeLa-S3,0.0722051886480739,3067,351,1
ETS1,HepG2,ETS1_HepG2,0.0712803962224298,976,746,1
EGR1,MCF-7,EGR1_MCF-7,0.068136630318876,19810,2674,1
ETV6,HepG2,ETV6_HepG2,0.0654940870166267,910,757,1
TCFL5,K562,TCFL5_K562,0.0647392310259284,18,63,1
