TF_name,cell_line,TF_cell_line,odds_ratio,p_value,overlap_bp_NFR,overlap_bp_NDR,qvalues
NFYB,HepG2,NFYB_HepG2,0.175259080103992,1,2233,4848,1
NFYB,K562,NFYB_K562,0.387129367676673,1,1520,5518,1
NFYC,HepG2,NFYC_HepG2,0.321194387004478,1,3116,3692,1
NKX3-1,HepG2,NKX3-1_HepG2,0.514624569873726,0.999898044386387,73,54,1
NR2C1,K562,NR2C1_K562,0.794533126273824,1,2244,3970,1
NR2C2,HepG2,NR2C2_HepG2,0.541647042179189,1,13561,9526,1
NR2C2,K562,NR2C2_K562,0.328668077512191,1,5828,24895,1
NR2F1,HepG2,NR2F1_HepG2,1.23720940789713,7.61980210039013e-27,10308,3172,9.65994266275265e-26
NR2F1,K562,NR2F1_K562,0.866678566163711,1,5770,9358,1
NR2F2,HepG2,NR2F2_HepG2,2.0490568760943,1.25134321565736e-96,4607,856,3.51269916966673e-95
NR2F2,K562,NR2F2_K562,1.26521861144819,2.49118946082849e-12,1656,1840,2.44759364526399e-11
NR2F2,MCF-7,NR2F2_MCF-7,0.745432567398622,0.999999999999855,7317,730,1
NR3C1,HepG2,NR3C1_HepG2,0.761364422598583,0.853883806741668,32,16,1
NR3C1,K562,NR3C1_K562,0.53552063638605,0.999364404267536,32,84,1
NR4A1,K562,NR4A1_K562,1.29460416078448,1.04086432057538e-09,1048,1138,9.09021506635832e-09
NR5A1,HepG2,NR5A1_HepG2,1.82522234357494,1.63316496241451e-180,11581,2416,5.83485300208093e-179
NRF1,H1,NRF1_H1,0.111830055396941,1,3327,2201,1
NRF1,HepG2,NRF1_HepG2,0.063544081345913,1,2532,15143,1
NRF1,K562,NRF1_K562,0.0873317541399283,1,2766,44385,1
NRF1,MCF-7,NRF1_MCF-7,0.0221498727041499,1,1787,5992,1
NRL,HepG2,NRL_HepG2,0.4491740962748,1,459,389,1
ONECUT1,HepG2,ONECUT1_HepG2,1.44617980050787,4.12241991672248e-89,13157,3464,1.01256939204496e-87
ONECUT2,HepG2,ONECUT2_HepG2,1.99002590402803,1.10505499771973e-65,3314,634,1.97403006410843e-64
OVOL1,MCF-7,OVOL1_MCF-7,0.21957986732313,1,1184,401,1
PBX2,HepG2,PBX2_HepG2,2.56963126420101,1.03785901023874e-12,351,52,1.04584254108673e-11
PBX2,K562,PBX2_K562,1.39658538080125,2.75319717406902e-31,2412,2428,3.73105686003147e-30
PITX1,HepG2,PITX1_HepG2,1.08312065518768,0.0217753309017741,2481,872,0.124024710788366
PKNOX1,K562,PKNOX1_K562,0.888940320151576,0.99999999999895,5760,9108,1
PKNOX1,MCF-7,PKNOX1_MCF-7,0.436176991902218,1,16304,2779,1
POU5F1,H1,POU5F1_H1,8.44714571425223,5.18878653079741e-68,3418,30,9.71044336477801e-67
PPARG,HepG2,PPARG_HepG2,1.31255618424748,9.39326591362886e-19,4420,1282,1.08575103060475e-17
PRDM4,HepG2,PRDM4_HepG2,0.152755462334314,1,63,157,1
RARA,HepG2,RARA_HepG2,2.01844957157083,1.15850003400765e-244,12234,2308,5.69113141706258e-243
RBPJ,HepG2,RBPJ_HepG2,0.508551381947302,1,2624,1964,1
RBPJ,K562,RBPJ_K562,1.34593193320968,0.00814509449084087,135,141,0.0500159708578197
RELA,HepG2,RELA_HepG2,0.44976850457527,1,742,628,1
RELA,K562,RELA_K562,0.882032966387046,0.956593560800262,288,459,1
REST,H1,REST_H1,0.660619879148492,1,4760,534,1
REST,HepG2,REST_HepG2,0.395545420752163,1,2596,2498,1
REST,K562,REST_K562,0.246860311458551,1,3399,19334,1
REST,MCF-7,REST_MCF-7,0.273267042089717,1,5329,1450,1
RFX1,HepG2,RFX1_HepG2,0.340292304237861,1,1755,1963,1
RFX1,K562,RFX1_K562,0.634208139187485,1,3040,6737,1
RFX1,MCF-7,RFX1_MCF-7,0.541653302242112,1,17090,2346,1
RFX3,HepG2,RFX3_HepG2,0.291431871024465,1,1804,2356,1
RFX5,H1,RFX5_H1,0.452139307270957,0.99999999993441,549,90,1
RFX5,HepG2,RFX5_HepG2,0.230059553366681,1,660,1092,1
RFX5,K562,RFX5_K562,0.333369848682246,1,120,506,1
RFX5,MCF-7,RFX5_MCF-7,0.208136616532301,1,2088,746,1
RFX7,K562,RFX7_K562,1.87433009376209,0.0301292004864152,24,18,0.166771490016355
RORA,HepG2,RORA_HepG2,2.45813559718684,3.20583452952601e-08,226,35,2.4703783727524e-07
RREB1,HepG2,RREB1_HepG2,0.85735346395192,0.999999999999631,7187,3191,1
RREB1,K562,RREB1_K562,0.587422935633987,1,2055,4917,1
RUNX1,K562,RUNX1_K562,1.36069063017576,8.72445669176952e-07,483,499,6.59367592281812e-06
RXRB,HepG2,RXRB_HepG2,1.37229333971456,1.4493832496096e-42,8074,2240,2.37336507123572e-41
SIX1,HepG2,SIX1_HepG2,0.706678275743998,0.999999999971155,1047,564,1
SMAD3,HepG2,SMAD3_HepG2,1.05919403410371,0.275998389609073,473,170,1
SMAD3,K562,SMAD3_K562,0.697062111515439,0.991781919467501,60,121,1
SMAD5,K562,SMAD5_K562,0.318274151502406,1,108,477,1
SNAI1,HepG2,SNAI1_HepG2,0.51110288556782,1,1626,1211,1
SOX13,HepG2,SOX13_HepG2,1.82148012627995,2.06995083270409e-89,5698,1191,5.42327118168472e-88
SOX18,HepG2,SOX18_HepG2,0.376496500020123,0.999999999968614,90,91,1
SP1,H1,SP1_H1,0.316769054883542,1,13975,3263,1
SP1,HepG2,SP1_HepG2,0.071444634300573,1,3397,18064,1
SP1,K562,SP1_K562,0.0648660250782643,1,1624,35106,1
SP1,MCF-7,SP1_MCF-7,0.0345227868703065,1,455,980,1
SP2,H1,SP2_H1,0.129115181189659,1,1159,665,1
SP2,HepG2,SP2_HepG2,0.0559868608576577,1,2225,15103,1
SP2,K562,SP2_K562,0.0670282163180262,1,230,4822,1
SP4,H1,SP4_H1,0.113706863836201,1,6244,4056,1
SPDEF,MCF-7,SPDEF_MCF-7,0.198473757358324,1,2250,843,1
SPI1,K562,SPI1_K562,0.817989115740167,1,8371,14383,1
SREBF1,K562,SREBF1_K562,0.454044931675161,1,125,387,1
SREBF1,MCF-7,SREBF1_MCF-7,0.518040077412844,1,3462,497,1
SREBF2,K562,SREBF2_K562,0.575076621551712,0.995428921742408,27,66,1
SRF,H1,SRF_H1,1.89969792831981,1.17508827359758e-09,1922,75,1.00393411200837e-08
SRF,HepG2,SRF_HepG2,0.84084377365553,0.999986570145066,1904,862,1
SRF,K562,SRF_K562,1.26207587303931,2.58224968897571e-11,1528,1702,2.47518079943281e-10
SRF,MCF-7,SRF_MCF-7,0.518146622683163,1,3616,519,1
TBX18,K562,TBX18_K562,1.24746696135541,0.00197135845511528,331,373,0.0124958689171017
TBX2,HepG2,TBX2_HepG2,1.13292938561616,4.79909479523409e-05,3842,1291,0.000336793616879821
TBX3,HepG2,TBX3_HepG2,0.787815813694508,0.999980079368674,923,446,1
TCF3,HepG2,TCF3_HepG2,0.147847525374327,1,362,932,1
TCF3,K562,TCF3_K562,0.597025416142727,1,1589,3741,1
TCF7,HepG2,TCF7_HepG2,3.19844046651694,7.18871378608956e-299,7056,840,4.03594931133314e-297
TCF7,K562,TCF7_K562,1.1112663565204,0.0616029106832901,400,506,0.336249220812958
TCF7L2,HepG2,TCF7L2_HepG2,2.6639993690477,0,14291,2043,0
TCF7L2,K562,TCF7L2_K562,0.996124470744371,0.534112209556742,214,302,1
TCF7L2,MCF-7,TCF7L2_MCF-7,1.08950604973096,0.0226271640965167,8555,584,0.127035364141872
TEAD1,HepG2,TEAD1_HepG2,0.758887771478925,1,6956,3489,1
TEAD1,K562,TEAD1_K562,0.847533540578718,0.99967025154674,662,1098,1
TEAD2,HepG2,TEAD2_HepG2,0.333678078631671,1,213,243,1
TEAD2,K562,TEAD2_K562,0.460149233922885,1,383,1170,1
TEAD4,H1,TEAD4_H1,1.82019674696695,6.9517821186543e-38,9721,396,1.09282014905246e-36
TEAD4,HepG2,TEAD4_HepG2,0.785569501488333,1,5764,2793,1
TEAD4,K562,TEAD4_K562,0.904192709164253,0.999302212409907,1628,2531,1
TEAD4,MCF-7,TEAD4_MCF-7,0.733535653489651,0.999999914818587,3314,336,1
TEF,HepG2,TEF_HepG2,0.673113424553127,1,1358,768,1
TFAP4,HepG2,TFAP4_HepG2,1.22245564311534,3.90998833373641e-35,15322,4772,5.69120524132744e-34
TFCP2,K562,TFCP2_K562,0.381989502450672,1,100,368,1
TFDP1,HepG2,TFDP1_HepG2,0.0764080543761073,1,1147,5711,1
TFDP1,K562,TFDP1_K562,0.0840794588944294,1,933,15582,1
TFE3,HepG2,TFE3_HepG2,0.327073599479199,1,1154,1343,1
TFE3,K562,TFE3_K562,0.715142729698791,1,1423,2797,1
TGIF2,HepG2,TGIF2_HepG2,0.556924347684421,1,1425,974,1
THAP1,K562,THAP1_K562,0.0725498289763956,1,48,930,1
THAP11,HepG2,THAP11_HepG2,0.263741475699759,1,5638,8132,1
THRB,HepG2,THRB_HepG2,1.12652089285937,0.000299469700624919,3261,1102,0.00196152653909322
TP53,HepG2,TP53_HepG2,0.73029906908536,0.99999999999933,1529,797,1
USF1,H1,USF1_H1,0.662109842564192,1,8551,957,1
USF1,HepG2,USF1_HepG2,0.730854484481635,1,12280,6395,1
USF1,K562,USF1_K562,0.725360389637502,1,4219,8175,1
USF2,H1,USF2_H1,0.420628808662793,1,3440,606,1
USF2,HepG2,USF2_HepG2,0.447774247226201,1,4412,3750,1
USF2,K562,USF2_K562,0.751882304775073,1,5477,10238,1
VEZF1,K562,VEZF1_K562,0.230503956342392,1,3923,23891,1
XBP1,HepG2,XBP1_HepG2,0.0923269886766886,1,65,268,1
YY1,H1,YY1_H1,0.36784199745068,1,5055,1018,1
YY1,HepG2,YY1_HepG2,0.125728133455911,1,890,2694,1
YY1,K562,YY1_K562,0.251831916579461,1,825,4604,1
ZBED1,K562,ZBED1_K562,0.117143016203966,1,26,312,1
ZBTB12,K562,ZBTB12_K562,0.478016822825513,0.999999999999998,135,397,1
ZBTB14,HepG2,ZBTB14_HepG2,0.0536845239575437,1,1639,11607,1
ZBTB26,HepG2,ZBTB26_HepG2,0.826249130621524,0.99999999967569,3386,1560,1
ZBTB33,HepG2,ZBTB33_HepG2,0.143193376486975,1,1384,3678,1
ZBTB33,K562,ZBTB33_K562,0.201338393548282,1,606,4230,1
ZBTB33,MCF-7,ZBTB33_MCF-7,0.176822998506072,1,233,98,1
ZBTB7A,HepG2,ZBTB7A_HepG2,0.217530654275005,1,963,1685,1
ZBTB7A,K562,ZBTB7A_K562,0.128821851263224,1,994,10839,1
ZBTB7B,HepG2,ZBTB7B_HepG2,0.445632030078769,1,3324,2839,1
ZBTB7B,MCF-7,ZBTB7B_MCF-7,0.115700697931041,1,669,430,1
ZEB1,HepG2,ZEB1_HepG2,0.972056826511261,0.80467921894003,3128,1225,1
ZKSCAN1,HepG2,ZKSCAN1_HepG2,1.00694107521071,0.460882602350778,1267,479,1
ZKSCAN1,K562,ZKSCAN1_K562,0.757820110758272,0.999999981236129,586,1087,1
ZKSCAN1,MCF-7,ZKSCAN1_MCF-7,0.52219010542856,0.999999982288709,660,94,1
ZKSCAN5,HepG2,ZKSCAN5_HepG2,0.838965619365395,0.999999995454861,3491,1584,1
ZNF143,H1,ZNF143_H1,0.199075126206127,1,2400,893,1
ZNF143,HepG2,ZNF143_HepG2,0.226608039579159,1,1800,3023,1
ZNF143,K562,ZNF143_K562,0.191881326735415,1,642,4702,1
ZNF148,K562,ZNF148_K562,0.183459046452449,1,9217,70314,1
ZNF24,HepG2,ZNF24_HepG2,0.767292347743875,1,4622,2293,1
ZNF24,K562,ZNF24_K562,0.969811519268671,0.987209275612229,8904,12906,1
ZNF24,MCF-7,ZNF24_MCF-7,0.209996785208572,1,11017,3899,1
ZNF263,HepG2,ZNF263_HepG2,0.394984827683854,1,15358,14786,1
ZNF263,K562,ZNF263_K562,0.236218093083548,1,1168,6948,1
ZNF274,HepG2,ZNF274_HepG2,0.401322633730519,1,971,921,1
ZNF274,K562,ZNF274_K562,2.13919568963427,6.57590959917277e-09,140,92,5.38402598432271e-08
ZNF282,K562,ZNF282_K562,0.514758428787343,1,416,1136,1
ZNF317,HepG2,ZNF317_HepG2,1.10129894503794,0.00257262109444582,3269,1130,0.0160482553986858
ZNF384,HepG2,ZNF384_HepG2,0.680020809308367,1,69762,38995,1
ZNF384,K562,ZNF384_K562,0.646143206508323,1,30873,67045,1
ZNF460,HepG2,ZNF460_HepG2,0.974028064709974,0.979277411071514,21314,8330,1
ZNF652,HepG2,ZNF652_HepG2,0.993326756973695,0.584498865887629,3019,1157,1
ZNF740,HepG2,ZNF740_HepG2,0.237687035393366,1,9766,15619,1
ZNF740,K562,ZNF740_K562,0.176528982884364,1,5975,47438,1
ZSCAN29,HepG2,ZSCAN29_HepG2,0.446822781581514,1,932,794,1
ZSCAN29,K562,ZSCAN29_K562,0.512202116535893,1,489,1342,1
